MTU,Out Area,In Area,Physical Flow (MW)
06/01/2022 15:00:00 - 06/01/2022 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/01/2022 16:00:00 - 06/01/2022 17:00:00,BZN|FR,BZN|GB(IFA2),623.00
06/01/2022 16:00:00 - 06/01/2022 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/01/2022 17:00:00 - 06/01/2022 18:00:00,BZN|FR,BZN|GB(IFA2),291.00
06/01/2022 17:00:00 - 06/01/2022 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/01/2022 18:00:00 - 06/01/2022 19:00:00,BZN|FR,BZN|GB(IFA2),74.00
06/01/2022 18:00:00 - 06/01/2022 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/01/2022 19:00:00 - 06/01/2022 20:00:00,BZN|FR,BZN|GB(IFA2),352.00
06/01/2022 19:00:00 - 06/01/2022 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/01/2022 20:00:00 - 06/01/2022 21:00:00,BZN|FR,BZN|GB(IFA2),584.00
06/01/2022 20:00:00 - 06/01/2022 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/01/2022 21:00:00 - 06/01/2022 22:00:00,BZN|FR,BZN|GB(IFA2),453.00
06/01/2022 21:00:00 - 06/01/2022 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/01/2022 22:00:00 - 06/01/2022 23:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/01/2022 22:00:00 - 06/01/2022 23:00:00,BZN|GB(IFA2),BZN|FR,247.00
06/01/2022 23:00:00 - 07/01/2022 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/01/2022 23:00:00 - 07/01/2022 00:00:00,BZN|GB(IFA2),BZN|FR,194.00
07/01/2022 00:00:00 - 07/01/2022 01:00:00,BZN|FR,BZN|GB(IFA2),10.00
07/01/2022 00:00:00 - 07/01/2022 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2022 01:00:00 - 07/01/2022 02:00:00,BZN|FR,BZN|GB(IFA2),501.00
07/01/2022 01:00:00 - 07/01/2022 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2022 02:00:00 - 07/01/2022 03:00:00,BZN|FR,BZN|GB(IFA2),179.00
07/01/2022 02:00:00 - 07/01/2022 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2022 03:00:00 - 07/01/2022 04:00:00,BZN|FR,BZN|GB(IFA2),268.00
07/01/2022 03:00:00 - 07/01/2022 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2022 04:00:00 - 07/01/2022 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/01/2022 04:00:00 - 07/01/2022 05:00:00,BZN|GB(IFA2),BZN|FR,75.00
07/01/2022 05:00:00 - 07/01/2022 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/01/2022 05:00:00 - 07/01/2022 06:00:00,BZN|GB(IFA2),BZN|FR,300.00
07/01/2022 06:00:00 - 07/01/2022 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/01/2022 06:00:00 - 07/01/2022 07:00:00,BZN|GB(IFA2),BZN|FR,237.00
07/01/2022 07:00:00 - 07/01/2022 08:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/01/2022 07:00:00 - 07/01/2022 08:00:00,BZN|GB(IFA2),BZN|FR,505.00
07/01/2022 08:00:00 - 07/01/2022 09:00:00,BZN|FR,BZN|GB(IFA2),243.00
07/01/2022 08:00:00 - 07/01/2022 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2022 09:00:00 - 07/01/2022 10:00:00,BZN|FR,BZN|GB(IFA2),932.00
07/01/2022 09:00:00 - 07/01/2022 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2022 10:00:00 - 07/01/2022 11:00:00,BZN|FR,BZN|GB(IFA2),1022.00
07/01/2022 10:00:00 - 07/01/2022 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2022 11:00:00 - 07/01/2022 12:00:00,BZN|FR,BZN|GB(IFA2),1025.00
07/01/2022 11:00:00 - 07/01/2022 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2022 12:00:00 - 07/01/2022 13:00:00,BZN|FR,BZN|GB(IFA2),1025.00
07/01/2022 12:00:00 - 07/01/2022 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2022 13:00:00 - 07/01/2022 14:00:00,BZN|FR,BZN|GB(IFA2),1025.00
07/01/2022 13:00:00 - 07/01/2022 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2022 14:00:00 - 07/01/2022 15:00:00,BZN|FR,BZN|GB(IFA2),1025.00
07/01/2022 14:00:00 - 07/01/2022 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2022 15:00:00 - 07/01/2022 16:00:00,BZN|FR,BZN|GB(IFA2),1025.00
07/01/2022 15:00:00 - 07/01/2022 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2022 16:00:00 - 07/01/2022 17:00:00,BZN|FR,BZN|GB(IFA2),1025.00
07/01/2022 16:00:00 - 07/01/2022 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2022 17:00:00 - 07/01/2022 18:00:00,BZN|FR,BZN|GB(IFA2),1025.00
07/01/2022 17:00:00 - 07/01/2022 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2022 18:00:00 - 07/01/2022 19:00:00,BZN|FR,BZN|GB(IFA2),1025.00
07/01/2022 18:00:00 - 07/01/2022 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2022 19:00:00 - 07/01/2022 20:00:00,BZN|FR,BZN|GB(IFA2),1025.00
07/01/2022 19:00:00 - 07/01/2022 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2022 20:00:00 - 07/01/2022 21:00:00,BZN|FR,BZN|GB(IFA2),1025.00
07/01/2022 20:00:00 - 07/01/2022 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2022 21:00:00 - 07/01/2022 22:00:00,BZN|FR,BZN|GB(IFA2),1023.00
07/01/2022 21:00:00 - 07/01/2022 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2022 22:00:00 - 07/01/2022 23:00:00,BZN|FR,BZN|GB(IFA2),903.00
07/01/2022 22:00:00 - 07/01/2022 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2022 23:00:00 - 08/01/2022 00:00:00,BZN|FR,BZN|GB(IFA2),1021.00
07/01/2022 23:00:00 - 08/01/2022 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2022 00:00:00 - 08/01/2022 01:00:00,BZN|FR,BZN|GB(IFA2),1025.00
08/01/2022 00:00:00 - 08/01/2022 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2022 01:00:00 - 08/01/2022 02:00:00,BZN|FR,BZN|GB(IFA2),1026.00
08/01/2022 01:00:00 - 08/01/2022 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2022 02:00:00 - 08/01/2022 03:00:00,BZN|FR,BZN|GB(IFA2),1026.00
08/01/2022 02:00:00 - 08/01/2022 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2022 03:00:00 - 08/01/2022 04:00:00,BZN|FR,BZN|GB(IFA2),990.00
08/01/2022 03:00:00 - 08/01/2022 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2022 04:00:00 - 08/01/2022 05:00:00,BZN|FR,BZN|GB(IFA2),714.00
08/01/2022 04:00:00 - 08/01/2022 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2022 05:00:00 - 08/01/2022 06:00:00,BZN|FR,BZN|GB(IFA2),375.00
08/01/2022 05:00:00 - 08/01/2022 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2022 06:00:00 - 08/01/2022 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/01/2022 06:00:00 - 08/01/2022 07:00:00,BZN|GB(IFA2),BZN|FR,69.00
08/01/2022 07:00:00 - 08/01/2022 08:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/01/2022 07:00:00 - 08/01/2022 08:00:00,BZN|GB(IFA2),BZN|FR,522.00
08/01/2022 08:00:00 - 08/01/2022 09:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/01/2022 08:00:00 - 08/01/2022 09:00:00,BZN|GB(IFA2),BZN|FR,721.00
08/01/2022 09:00:00 - 08/01/2022 10:00:00,BZN|FR,BZN|GB(IFA2),294.00
08/01/2022 09:00:00 - 08/01/2022 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2022 10:00:00 - 08/01/2022 11:00:00,BZN|FR,BZN|GB(IFA2),406.00
08/01/2022 10:00:00 - 08/01/2022 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2022 11:00:00 - 08/01/2022 12:00:00,BZN|FR,BZN|GB(IFA2),886.00
08/01/2022 11:00:00 - 08/01/2022 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2022 12:00:00 - 08/01/2022 13:00:00,BZN|FR,BZN|GB(IFA2),949.00
08/01/2022 12:00:00 - 08/01/2022 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2022 13:00:00 - 08/01/2022 14:00:00,BZN|FR,BZN|GB(IFA2),1024.00
08/01/2022 13:00:00 - 08/01/2022 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2022 14:00:00 - 08/01/2022 15:00:00,BZN|FR,BZN|GB(IFA2),1026.00
08/01/2022 14:00:00 - 08/01/2022 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2022 15:00:00 - 08/01/2022 16:00:00,BZN|FR,BZN|GB(IFA2),1026.00
08/01/2022 15:00:00 - 08/01/2022 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2022 16:00:00 - 08/01/2022 17:00:00,BZN|FR,BZN|GB(IFA2),1025.00
08/01/2022 16:00:00 - 08/01/2022 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2022 17:00:00 - 08/01/2022 18:00:00,BZN|FR,BZN|GB(IFA2),1025.00
08/01/2022 17:00:00 - 08/01/2022 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2022 18:00:00 - 08/01/2022 19:00:00,BZN|FR,BZN|GB(IFA2),1026.00
08/01/2022 18:00:00 - 08/01/2022 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2022 19:00:00 - 08/01/2022 20:00:00,BZN|FR,BZN|GB(IFA2),1026.00
08/01/2022 19:00:00 - 08/01/2022 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2022 20:00:00 - 08/01/2022 21:00:00,BZN|FR,BZN|GB(IFA2),1026.00
08/01/2022 20:00:00 - 08/01/2022 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2022 21:00:00 - 08/01/2022 22:00:00,BZN|FR,BZN|GB(IFA2),1025.00
08/01/2022 21:00:00 - 08/01/2022 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2022 22:00:00 - 08/01/2022 23:00:00,BZN|FR,BZN|GB(IFA2),1000.00
08/01/2022 22:00:00 - 08/01/2022 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2022 23:00:00 - 09/01/2022 00:00:00,BZN|FR,BZN|GB(IFA2),1025.00
08/01/2022 23:00:00 - 09/01/2022 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 00:00:00 - 09/01/2022 01:00:00,BZN|FR,BZN|GB(IFA2),1026.00
09/01/2022 00:00:00 - 09/01/2022 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 01:00:00 - 09/01/2022 02:00:00,BZN|FR,BZN|GB(IFA2),999.00
09/01/2022 01:00:00 - 09/01/2022 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 02:00:00 - 09/01/2022 03:00:00,BZN|FR,BZN|GB(IFA2),885.00
09/01/2022 02:00:00 - 09/01/2022 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 03:00:00 - 09/01/2022 04:00:00,BZN|FR,BZN|GB(IFA2),973.00
09/01/2022 03:00:00 - 09/01/2022 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 04:00:00 - 09/01/2022 05:00:00,BZN|FR,BZN|GB(IFA2),948.00
09/01/2022 04:00:00 - 09/01/2022 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 05:00:00 - 09/01/2022 06:00:00,BZN|FR,BZN|GB(IFA2),791.00
09/01/2022 05:00:00 - 09/01/2022 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 06:00:00 - 09/01/2022 07:00:00,BZN|FR,BZN|GB(IFA2),1020.00
09/01/2022 06:00:00 - 09/01/2022 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 07:00:00 - 09/01/2022 08:00:00,BZN|FR,BZN|GB(IFA2),1026.00
09/01/2022 07:00:00 - 09/01/2022 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 08:00:00 - 09/01/2022 09:00:00,BZN|FR,BZN|GB(IFA2),1025.00
09/01/2022 08:00:00 - 09/01/2022 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 09:00:00 - 09/01/2022 10:00:00,BZN|FR,BZN|GB(IFA2),1025.00
09/01/2022 09:00:00 - 09/01/2022 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 10:00:00 - 09/01/2022 11:00:00,BZN|FR,BZN|GB(IFA2),1024.00
09/01/2022 10:00:00 - 09/01/2022 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 11:00:00 - 09/01/2022 12:00:00,BZN|FR,BZN|GB(IFA2),975.00
09/01/2022 11:00:00 - 09/01/2022 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 12:00:00 - 09/01/2022 13:00:00,BZN|FR,BZN|GB(IFA2),980.00
09/01/2022 12:00:00 - 09/01/2022 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 13:00:00 - 09/01/2022 14:00:00,BZN|FR,BZN|GB(IFA2),1025.00
09/01/2022 13:00:00 - 09/01/2022 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 14:00:00 - 09/01/2022 15:00:00,BZN|FR,BZN|GB(IFA2),1024.00
09/01/2022 14:00:00 - 09/01/2022 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 15:00:00 - 09/01/2022 16:00:00,BZN|FR,BZN|GB(IFA2),903.00
09/01/2022 15:00:00 - 09/01/2022 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 16:00:00 - 09/01/2022 17:00:00,BZN|FR,BZN|GB(IFA2),1022.00
09/01/2022 16:00:00 - 09/01/2022 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 17:00:00 - 09/01/2022 18:00:00,BZN|FR,BZN|GB(IFA2),1025.00
09/01/2022 17:00:00 - 09/01/2022 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 18:00:00 - 09/01/2022 19:00:00,BZN|FR,BZN|GB(IFA2),1025.00
09/01/2022 18:00:00 - 09/01/2022 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 19:00:00 - 09/01/2022 20:00:00,BZN|FR,BZN|GB(IFA2),1026.00
09/01/2022 19:00:00 - 09/01/2022 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 20:00:00 - 09/01/2022 21:00:00,BZN|FR,BZN|GB(IFA2),1026.00
09/01/2022 20:00:00 - 09/01/2022 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 21:00:00 - 09/01/2022 22:00:00,BZN|FR,BZN|GB(IFA2),1020.00
09/01/2022 21:00:00 - 09/01/2022 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 22:00:00 - 09/01/2022 23:00:00,BZN|FR,BZN|GB(IFA2),1015.00
09/01/2022 22:00:00 - 09/01/2022 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2022 23:00:00 - 10/01/2022 00:00:00,BZN|FR,BZN|GB(IFA2),459.00
09/01/2022 23:00:00 - 10/01/2022 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2022 00:00:00 - 10/01/2022 01:00:00,BZN|FR,BZN|GB(IFA2),521.00
10/01/2022 00:00:00 - 10/01/2022 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2022 01:00:00 - 10/01/2022 02:00:00,BZN|FR,BZN|GB(IFA2),467.00
10/01/2022 01:00:00 - 10/01/2022 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2022 02:00:00 - 10/01/2022 03:00:00,BZN|FR,BZN|GB(IFA2),327.00
10/01/2022 02:00:00 - 10/01/2022 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2022 03:00:00 - 10/01/2022 04:00:00,BZN|FR,BZN|GB(IFA2),184.00
10/01/2022 03:00:00 - 10/01/2022 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2022 04:00:00 - 10/01/2022 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/01/2022 04:00:00 - 10/01/2022 05:00:00,BZN|GB(IFA2),BZN|FR,274.00
10/01/2022 05:00:00 - 10/01/2022 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/01/2022 05:00:00 - 10/01/2022 06:00:00,BZN|GB(IFA2),BZN|FR,705.00
10/01/2022 06:00:00 - 10/01/2022 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/01/2022 06:00:00 - 10/01/2022 07:00:00,BZN|GB(IFA2),BZN|FR,490.00
10/01/2022 07:00:00 - 10/01/2022 08:00:00,BZN|FR,BZN|GB(IFA2),305.00
10/01/2022 07:00:00 - 10/01/2022 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2022 08:00:00 - 10/01/2022 09:00:00,BZN|FR,BZN|GB(IFA2),346.00
10/01/2022 08:00:00 - 10/01/2022 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2022 09:00:00 - 10/01/2022 10:00:00,BZN|FR,BZN|GB(IFA2),287.00
10/01/2022 09:00:00 - 10/01/2022 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2022 10:00:00 - 10/01/2022 11:00:00,BZN|FR,BZN|GB(IFA2),67.00
10/01/2022 10:00:00 - 10/01/2022 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2022 11:00:00 - 10/01/2022 12:00:00,BZN|FR,BZN|GB(IFA2),67.00
10/01/2022 11:00:00 - 10/01/2022 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2022 12:00:00 - 10/01/2022 13:00:00,BZN|FR,BZN|GB(IFA2),492.00
10/01/2022 12:00:00 - 10/01/2022 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2022 13:00:00 - 10/01/2022 14:00:00,BZN|FR,BZN|GB(IFA2),371.00
10/01/2022 13:00:00 - 10/01/2022 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2022 14:00:00 - 10/01/2022 15:00:00,BZN|FR,BZN|GB(IFA2),212.00
10/01/2022 14:00:00 - 10/01/2022 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2022 15:00:00 - 10/01/2022 16:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/01/2022 15:00:00 - 10/01/2022 16:00:00,BZN|GB(IFA2),BZN|FR,426.00
10/01/2022 16:00:00 - 10/01/2022 17:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/01/2022 16:00:00 - 10/01/2022 17:00:00,BZN|GB(IFA2),BZN|FR,566.00
10/01/2022 17:00:00 - 10/01/2022 18:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/01/2022 17:00:00 - 10/01/2022 18:00:00,BZN|GB(IFA2),BZN|FR,321.00
10/01/2022 18:00:00 - 10/01/2022 19:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/01/2022 18:00:00 - 10/01/2022 19:00:00,BZN|GB(IFA2),BZN|FR,693.00
10/01/2022 19:00:00 - 10/01/2022 20:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/01/2022 19:00:00 - 10/01/2022 20:00:00,BZN|GB(IFA2),BZN|FR,639.00
10/01/2022 20:00:00 - 10/01/2022 21:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/01/2022 20:00:00 - 10/01/2022 21:00:00,BZN|GB(IFA2),BZN|FR,954.00
10/01/2022 21:00:00 - 10/01/2022 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/01/2022 21:00:00 - 10/01/2022 22:00:00,BZN|GB(IFA2),BZN|FR,996.00
10/01/2022 22:00:00 - 10/01/2022 23:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/01/2022 22:00:00 - 10/01/2022 23:00:00,BZN|GB(IFA2),BZN|FR,990.00
10/01/2022 23:00:00 - 11/01/2022 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/01/2022 23:00:00 - 11/01/2022 00:00:00,BZN|GB(IFA2),BZN|FR,591.00
11/01/2022 00:00:00 - 11/01/2022 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2022 00:00:00 - 11/01/2022 01:00:00,BZN|GB(IFA2),BZN|FR,405.00
11/01/2022 01:00:00 - 11/01/2022 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2022 01:00:00 - 11/01/2022 02:00:00,BZN|GB(IFA2),BZN|FR,217.00
11/01/2022 02:00:00 - 11/01/2022 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2022 02:00:00 - 11/01/2022 03:00:00,BZN|GB(IFA2),BZN|FR,146.00
11/01/2022 03:00:00 - 11/01/2022 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2022 03:00:00 - 11/01/2022 04:00:00,BZN|GB(IFA2),BZN|FR,312.00
11/01/2022 04:00:00 - 11/01/2022 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2022 04:00:00 - 11/01/2022 05:00:00,BZN|GB(IFA2),BZN|FR,713.00
11/01/2022 05:00:00 - 11/01/2022 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2022 05:00:00 - 11/01/2022 06:00:00,BZN|GB(IFA2),BZN|FR,990.00
11/01/2022 06:00:00 - 11/01/2022 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2022 06:00:00 - 11/01/2022 07:00:00,BZN|GB(IFA2),BZN|FR,998.00
11/01/2022 07:00:00 - 11/01/2022 08:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2022 07:00:00 - 11/01/2022 08:00:00,BZN|GB(IFA2),BZN|FR,998.00
11/01/2022 08:00:00 - 11/01/2022 09:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2022 08:00:00 - 11/01/2022 09:00:00,BZN|GB(IFA2),BZN|FR,993.00
11/01/2022 09:00:00 - 11/01/2022 10:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2022 09:00:00 - 11/01/2022 10:00:00,BZN|GB(IFA2),BZN|FR,721.00
11/01/2022 10:00:00 - 11/01/2022 11:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2022 10:00:00 - 11/01/2022 11:00:00,BZN|GB(IFA2),BZN|FR,517.00
11/01/2022 11:00:00 - 11/01/2022 12:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2022 11:00:00 - 11/01/2022 12:00:00,BZN|GB(IFA2),BZN|FR,152.00
11/01/2022 12:00:00 - 11/01/2022 13:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2022 12:00:00 - 11/01/2022 13:00:00,BZN|GB(IFA2),BZN|FR,160.00
11/01/2022 13:00:00 - 11/01/2022 14:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2022 13:00:00 - 11/01/2022 14:00:00,BZN|GB(IFA2),BZN|FR,448.00
11/01/2022 14:00:00 - 11/01/2022 15:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2022 14:00:00 - 11/01/2022 15:00:00,BZN|GB(IFA2),BZN|FR,400.00
11/01/2022 15:00:00 - 11/01/2022 16:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2022 15:00:00 - 11/01/2022 16:00:00,BZN|GB(IFA2),BZN|FR,350.00
11/01/2022 16:00:00 - 11/01/2022 17:00:00,BZN|FR,BZN|GB(IFA2),389.00
11/01/2022 16:00:00 - 11/01/2022 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2022 17:00:00 - 11/01/2022 18:00:00,BZN|FR,BZN|GB(IFA2),382.00
11/01/2022 17:00:00 - 11/01/2022 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2022 18:00:00 - 11/01/2022 19:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2022 18:00:00 - 11/01/2022 19:00:00,BZN|GB(IFA2),BZN|FR,114.00
11/01/2022 19:00:00 - 11/01/2022 20:00:00,BZN|FR,BZN|GB(IFA2),95.00
11/01/2022 19:00:00 - 11/01/2022 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2022 20:00:00 - 11/01/2022 21:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2022 20:00:00 - 11/01/2022 21:00:00,BZN|GB(IFA2),BZN|FR,167.00
11/01/2022 21:00:00 - 11/01/2022 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2022 21:00:00 - 11/01/2022 22:00:00,BZN|GB(IFA2),BZN|FR,238.00
11/01/2022 22:00:00 - 11/01/2022 23:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2022 22:00:00 - 11/01/2022 23:00:00,BZN|GB(IFA2),BZN|FR,725.00
11/01/2022 23:00:00 - 12/01/2022 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2022 23:00:00 - 12/01/2022 00:00:00,BZN|GB(IFA2),BZN|FR,824.00
12/01/2022 00:00:00 - 12/01/2022 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/01/2022 00:00:00 - 12/01/2022 01:00:00,BZN|GB(IFA2),BZN|FR,826.00
12/01/2022 01:00:00 - 12/01/2022 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/01/2022 01:00:00 - 12/01/2022 02:00:00,BZN|GB(IFA2),BZN|FR,824.00
12/01/2022 02:00:00 - 12/01/2022 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/01/2022 02:00:00 - 12/01/2022 03:00:00,BZN|GB(IFA2),BZN|FR,826.00
12/01/2022 03:00:00 - 12/01/2022 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/01/2022 03:00:00 - 12/01/2022 04:00:00,BZN|GB(IFA2),BZN|FR,818.00
12/01/2022 04:00:00 - 12/01/2022 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/01/2022 04:00:00 - 12/01/2022 05:00:00,BZN|GB(IFA2),BZN|FR,993.00
12/01/2022 05:00:00 - 12/01/2022 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/01/2022 05:00:00 - 12/01/2022 06:00:00,BZN|GB(IFA2),BZN|FR,997.00
12/01/2022 06:00:00 - 12/01/2022 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/01/2022 06:00:00 - 12/01/2022 07:00:00,BZN|GB(IFA2),BZN|FR,998.00
12/01/2022 07:00:00 - 12/01/2022 08:00:00,BZN|FR,BZN|GB(IFA2),0.00
12/01/2022 07:00:00 - 12/01/2022 08:00:00,BZN|GB(IFA2),BZN|FR,998.00
