MTU,Out Area,In Area,Physical Flow (MW)
06/01/2023 16:00:00 - 06/01/2023 17:00:00,BZN|FR,BZN|GB(IFA2),1015.00
06/01/2023 16:00:00 - 06/01/2023 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/01/2023 17:00:00 - 06/01/2023 18:00:00,BZN|FR,BZN|GB(IFA2),972.00
06/01/2023 17:00:00 - 06/01/2023 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/01/2023 18:00:00 - 06/01/2023 19:00:00,BZN|FR,BZN|GB(IFA2),820.00
06/01/2023 18:00:00 - 06/01/2023 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/01/2023 19:00:00 - 06/01/2023 20:00:00,BZN|FR,BZN|GB(IFA2),854.00
06/01/2023 19:00:00 - 06/01/2023 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/01/2023 20:00:00 - 06/01/2023 21:00:00,BZN|FR,BZN|GB(IFA2),954.00
06/01/2023 20:00:00 - 06/01/2023 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/01/2023 21:00:00 - 06/01/2023 22:00:00,BZN|FR,BZN|GB(IFA2),301.00
06/01/2023 21:00:00 - 06/01/2023 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/01/2023 22:00:00 - 06/01/2023 23:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/01/2023 22:00:00 - 06/01/2023 23:00:00,BZN|GB(IFA2),BZN|FR,528.00
06/01/2023 23:00:00 - 07/01/2023 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
06/01/2023 23:00:00 - 07/01/2023 00:00:00,BZN|GB(IFA2),BZN|FR,712.00
07/01/2023 00:00:00 - 07/01/2023 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/01/2023 00:00:00 - 07/01/2023 01:00:00,BZN|GB(IFA2),BZN|FR,984.00
07/01/2023 01:00:00 - 07/01/2023 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/01/2023 01:00:00 - 07/01/2023 02:00:00,BZN|GB(IFA2),BZN|FR,986.00
07/01/2023 02:00:00 - 07/01/2023 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/01/2023 02:00:00 - 07/01/2023 03:00:00,BZN|GB(IFA2),BZN|FR,994.00
07/01/2023 03:00:00 - 07/01/2023 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/01/2023 03:00:00 - 07/01/2023 04:00:00,BZN|GB(IFA2),BZN|FR,994.00
07/01/2023 04:00:00 - 07/01/2023 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/01/2023 04:00:00 - 07/01/2023 05:00:00,BZN|GB(IFA2),BZN|FR,991.00
07/01/2023 05:00:00 - 07/01/2023 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/01/2023 05:00:00 - 07/01/2023 06:00:00,BZN|GB(IFA2),BZN|FR,856.00
07/01/2023 06:00:00 - 07/01/2023 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/01/2023 06:00:00 - 07/01/2023 07:00:00,BZN|GB(IFA2),BZN|FR,316.00
07/01/2023 07:00:00 - 07/01/2023 08:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/01/2023 07:00:00 - 07/01/2023 08:00:00,BZN|GB(IFA2),BZN|FR,364.00
07/01/2023 08:00:00 - 07/01/2023 09:00:00,BZN|FR,BZN|GB(IFA2),514.00
07/01/2023 08:00:00 - 07/01/2023 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2023 09:00:00 - 07/01/2023 10:00:00,BZN|FR,BZN|GB(IFA2),1012.00
07/01/2023 09:00:00 - 07/01/2023 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2023 10:00:00 - 07/01/2023 11:00:00,BZN|FR,BZN|GB(IFA2),1024.00
07/01/2023 10:00:00 - 07/01/2023 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2023 11:00:00 - 07/01/2023 12:00:00,BZN|FR,BZN|GB(IFA2),1024.00
07/01/2023 11:00:00 - 07/01/2023 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2023 12:00:00 - 07/01/2023 13:00:00,BZN|FR,BZN|GB(IFA2),1025.00
07/01/2023 12:00:00 - 07/01/2023 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2023 13:00:00 - 07/01/2023 14:00:00,BZN|FR,BZN|GB(IFA2),1024.00
07/01/2023 13:00:00 - 07/01/2023 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2023 14:00:00 - 07/01/2023 15:00:00,BZN|FR,BZN|GB(IFA2),986.00
07/01/2023 14:00:00 - 07/01/2023 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2023 15:00:00 - 07/01/2023 16:00:00,BZN|FR,BZN|GB(IFA2),1021.00
07/01/2023 15:00:00 - 07/01/2023 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2023 16:00:00 - 07/01/2023 17:00:00,BZN|FR,BZN|GB(IFA2),879.00
07/01/2023 16:00:00 - 07/01/2023 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2023 17:00:00 - 07/01/2023 18:00:00,BZN|FR,BZN|GB(IFA2),1021.00
07/01/2023 17:00:00 - 07/01/2023 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2023 18:00:00 - 07/01/2023 19:00:00,BZN|FR,BZN|GB(IFA2),999.00
07/01/2023 18:00:00 - 07/01/2023 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2023 19:00:00 - 07/01/2023 20:00:00,BZN|FR,BZN|GB(IFA2),915.00
07/01/2023 19:00:00 - 07/01/2023 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2023 20:00:00 - 07/01/2023 21:00:00,BZN|FR,BZN|GB(IFA2),372.00
07/01/2023 20:00:00 - 07/01/2023 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2023 21:00:00 - 07/01/2023 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/01/2023 21:00:00 - 07/01/2023 22:00:00,BZN|GB(IFA2),BZN|FR,139.00
07/01/2023 22:00:00 - 07/01/2023 23:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/01/2023 22:00:00 - 07/01/2023 23:00:00,BZN|GB(IFA2),BZN|FR,449.00
07/01/2023 23:00:00 - 08/01/2023 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
07/01/2023 23:00:00 - 08/01/2023 00:00:00,BZN|GB(IFA2),BZN|FR,853.00
08/01/2023 00:00:00 - 08/01/2023 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/01/2023 00:00:00 - 08/01/2023 01:00:00,BZN|GB(IFA2),BZN|FR,794.00
08/01/2023 01:00:00 - 08/01/2023 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/01/2023 01:00:00 - 08/01/2023 02:00:00,BZN|GB(IFA2),BZN|FR,743.00
08/01/2023 02:00:00 - 08/01/2023 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/01/2023 02:00:00 - 08/01/2023 03:00:00,BZN|GB(IFA2),BZN|FR,755.00
08/01/2023 03:00:00 - 08/01/2023 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/01/2023 03:00:00 - 08/01/2023 04:00:00,BZN|GB(IFA2),BZN|FR,874.00
08/01/2023 04:00:00 - 08/01/2023 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/01/2023 04:00:00 - 08/01/2023 05:00:00,BZN|GB(IFA2),BZN|FR,830.00
08/01/2023 05:00:00 - 08/01/2023 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/01/2023 05:00:00 - 08/01/2023 06:00:00,BZN|GB(IFA2),BZN|FR,904.00
08/01/2023 06:00:00 - 08/01/2023 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/01/2023 06:00:00 - 08/01/2023 07:00:00,BZN|GB(IFA2),BZN|FR,978.00
08/01/2023 07:00:00 - 08/01/2023 08:00:00,BZN|FR,BZN|GB(IFA2),0.00
08/01/2023 07:00:00 - 08/01/2023 08:00:00,BZN|GB(IFA2),BZN|FR,294.00
08/01/2023 08:00:00 - 08/01/2023 09:00:00,BZN|FR,BZN|GB(IFA2),166.00
08/01/2023 08:00:00 - 08/01/2023 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2023 09:00:00 - 08/01/2023 10:00:00,BZN|FR,BZN|GB(IFA2),425.00
08/01/2023 09:00:00 - 08/01/2023 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2023 10:00:00 - 08/01/2023 11:00:00,BZN|FR,BZN|GB(IFA2),582.00
08/01/2023 10:00:00 - 08/01/2023 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2023 11:00:00 - 08/01/2023 12:00:00,BZN|FR,BZN|GB(IFA2),802.00
08/01/2023 11:00:00 - 08/01/2023 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2023 12:00:00 - 08/01/2023 13:00:00,BZN|FR,BZN|GB(IFA2),915.00
08/01/2023 12:00:00 - 08/01/2023 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2023 13:00:00 - 08/01/2023 14:00:00,BZN|FR,BZN|GB(IFA2),1022.00
08/01/2023 13:00:00 - 08/01/2023 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2023 14:00:00 - 08/01/2023 15:00:00,BZN|FR,BZN|GB(IFA2),1025.00
08/01/2023 14:00:00 - 08/01/2023 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2023 15:00:00 - 08/01/2023 16:00:00,BZN|FR,BZN|GB(IFA2),1025.00
08/01/2023 15:00:00 - 08/01/2023 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2023 16:00:00 - 08/01/2023 17:00:00,BZN|FR,BZN|GB(IFA2),1025.00
08/01/2023 16:00:00 - 08/01/2023 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2023 17:00:00 - 08/01/2023 18:00:00,BZN|FR,BZN|GB(IFA2),1024.00
08/01/2023 17:00:00 - 08/01/2023 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2023 18:00:00 - 08/01/2023 19:00:00,BZN|FR,BZN|GB(IFA2),1024.00
08/01/2023 18:00:00 - 08/01/2023 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2023 19:00:00 - 08/01/2023 20:00:00,BZN|FR,BZN|GB(IFA2),1024.00
08/01/2023 19:00:00 - 08/01/2023 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2023 20:00:00 - 08/01/2023 21:00:00,BZN|FR,BZN|GB(IFA2),1024.00
08/01/2023 20:00:00 - 08/01/2023 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2023 21:00:00 - 08/01/2023 22:00:00,BZN|FR,BZN|GB(IFA2),1024.00
08/01/2023 21:00:00 - 08/01/2023 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2023 22:00:00 - 08/01/2023 23:00:00,BZN|FR,BZN|GB(IFA2),1011.00
08/01/2023 22:00:00 - 08/01/2023 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2023 23:00:00 - 09/01/2023 00:00:00,BZN|FR,BZN|GB(IFA2),499.00
08/01/2023 23:00:00 - 09/01/2023 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 00:00:00 - 09/01/2023 01:00:00,BZN|FR,BZN|GB(IFA2),686.00
09/01/2023 00:00:00 - 09/01/2023 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 01:00:00 - 09/01/2023 02:00:00,BZN|FR,BZN|GB(IFA2),662.00
09/01/2023 01:00:00 - 09/01/2023 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 02:00:00 - 09/01/2023 03:00:00,BZN|FR,BZN|GB(IFA2),734.00
09/01/2023 02:00:00 - 09/01/2023 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 03:00:00 - 09/01/2023 04:00:00,BZN|FR,BZN|GB(IFA2),458.00
09/01/2023 03:00:00 - 09/01/2023 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 04:00:00 - 09/01/2023 05:00:00,BZN|FR,BZN|GB(IFA2),240.00
09/01/2023 04:00:00 - 09/01/2023 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 05:00:00 - 09/01/2023 06:00:00,BZN|FR,BZN|GB(IFA2),130.00
09/01/2023 05:00:00 - 09/01/2023 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 06:00:00 - 09/01/2023 07:00:00,BZN|FR,BZN|GB(IFA2),145.00
09/01/2023 06:00:00 - 09/01/2023 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 07:00:00 - 09/01/2023 08:00:00,BZN|FR,BZN|GB(IFA2),995.00
09/01/2023 07:00:00 - 09/01/2023 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 08:00:00 - 09/01/2023 09:00:00,BZN|FR,BZN|GB(IFA2),1024.00
09/01/2023 08:00:00 - 09/01/2023 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 09:00:00 - 09/01/2023 10:00:00,BZN|FR,BZN|GB(IFA2),1024.00
09/01/2023 09:00:00 - 09/01/2023 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 10:00:00 - 09/01/2023 11:00:00,BZN|FR,BZN|GB(IFA2),1024.00
09/01/2023 10:00:00 - 09/01/2023 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 11:00:00 - 09/01/2023 12:00:00,BZN|FR,BZN|GB(IFA2),1024.00
09/01/2023 11:00:00 - 09/01/2023 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 12:00:00 - 09/01/2023 13:00:00,BZN|FR,BZN|GB(IFA2),1005.00
09/01/2023 12:00:00 - 09/01/2023 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 13:00:00 - 09/01/2023 14:00:00,BZN|FR,BZN|GB(IFA2),918.00
09/01/2023 13:00:00 - 09/01/2023 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 14:00:00 - 09/01/2023 15:00:00,BZN|FR,BZN|GB(IFA2),956.00
09/01/2023 14:00:00 - 09/01/2023 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 15:00:00 - 09/01/2023 16:00:00,BZN|FR,BZN|GB(IFA2),1023.00
09/01/2023 15:00:00 - 09/01/2023 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 16:00:00 - 09/01/2023 17:00:00,BZN|FR,BZN|GB(IFA2),1025.00
09/01/2023 16:00:00 - 09/01/2023 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 17:00:00 - 09/01/2023 18:00:00,BZN|FR,BZN|GB(IFA2),1024.00
09/01/2023 17:00:00 - 09/01/2023 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 18:00:00 - 09/01/2023 19:00:00,BZN|FR,BZN|GB(IFA2),1024.00
09/01/2023 18:00:00 - 09/01/2023 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 19:00:00 - 09/01/2023 20:00:00,BZN|FR,BZN|GB(IFA2),1025.00
09/01/2023 19:00:00 - 09/01/2023 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 20:00:00 - 09/01/2023 21:00:00,BZN|FR,BZN|GB(IFA2),1024.00
09/01/2023 20:00:00 - 09/01/2023 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 21:00:00 - 09/01/2023 22:00:00,BZN|FR,BZN|GB(IFA2),960.00
09/01/2023 21:00:00 - 09/01/2023 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 22:00:00 - 09/01/2023 23:00:00,BZN|FR,BZN|GB(IFA2),522.00
09/01/2023 22:00:00 - 09/01/2023 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2023 23:00:00 - 10/01/2023 00:00:00,BZN|FR,BZN|GB(IFA2),635.00
09/01/2023 23:00:00 - 10/01/2023 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 00:00:00 - 10/01/2023 01:00:00,BZN|FR,BZN|GB(IFA2),372.00
10/01/2023 00:00:00 - 10/01/2023 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 01:00:00 - 10/01/2023 02:00:00,BZN|FR,BZN|GB(IFA2),365.00
10/01/2023 01:00:00 - 10/01/2023 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 02:00:00 - 10/01/2023 03:00:00,BZN|FR,BZN|GB(IFA2),264.00
10/01/2023 02:00:00 - 10/01/2023 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 03:00:00 - 10/01/2023 04:00:00,BZN|FR,BZN|GB(IFA2),268.00
10/01/2023 03:00:00 - 10/01/2023 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 04:00:00 - 10/01/2023 05:00:00,BZN|FR,BZN|GB(IFA2),114.00
10/01/2023 04:00:00 - 10/01/2023 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 05:00:00 - 10/01/2023 06:00:00,BZN|FR,BZN|GB(IFA2),109.00
10/01/2023 05:00:00 - 10/01/2023 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 06:00:00 - 10/01/2023 07:00:00,BZN|FR,BZN|GB(IFA2),351.00
10/01/2023 06:00:00 - 10/01/2023 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 07:00:00 - 10/01/2023 08:00:00,BZN|FR,BZN|GB(IFA2),693.00
10/01/2023 07:00:00 - 10/01/2023 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 08:00:00 - 10/01/2023 09:00:00,BZN|FR,BZN|GB(IFA2),962.00
10/01/2023 08:00:00 - 10/01/2023 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 09:00:00 - 10/01/2023 10:00:00,BZN|FR,BZN|GB(IFA2),1023.00
10/01/2023 09:00:00 - 10/01/2023 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 10:00:00 - 10/01/2023 11:00:00,BZN|FR,BZN|GB(IFA2),1024.00
10/01/2023 10:00:00 - 10/01/2023 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 11:00:00 - 10/01/2023 12:00:00,BZN|FR,BZN|GB(IFA2),1024.00
10/01/2023 11:00:00 - 10/01/2023 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 12:00:00 - 10/01/2023 13:00:00,BZN|FR,BZN|GB(IFA2),1008.00
10/01/2023 12:00:00 - 10/01/2023 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 13:00:00 - 10/01/2023 14:00:00,BZN|FR,BZN|GB(IFA2),1025.00
10/01/2023 13:00:00 - 10/01/2023 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 14:00:00 - 10/01/2023 15:00:00,BZN|FR,BZN|GB(IFA2),1022.00
10/01/2023 14:00:00 - 10/01/2023 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 15:00:00 - 10/01/2023 16:00:00,BZN|FR,BZN|GB(IFA2),844.00
10/01/2023 15:00:00 - 10/01/2023 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 16:00:00 - 10/01/2023 17:00:00,BZN|FR,BZN|GB(IFA2),995.00
10/01/2023 16:00:00 - 10/01/2023 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 17:00:00 - 10/01/2023 18:00:00,BZN|FR,BZN|GB(IFA2),1024.00
10/01/2023 17:00:00 - 10/01/2023 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 18:00:00 - 10/01/2023 19:00:00,BZN|FR,BZN|GB(IFA2),1023.00
10/01/2023 18:00:00 - 10/01/2023 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 19:00:00 - 10/01/2023 20:00:00,BZN|FR,BZN|GB(IFA2),1025.00
10/01/2023 19:00:00 - 10/01/2023 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 20:00:00 - 10/01/2023 21:00:00,BZN|FR,BZN|GB(IFA2),1014.00
10/01/2023 20:00:00 - 10/01/2023 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 21:00:00 - 10/01/2023 22:00:00,BZN|FR,BZN|GB(IFA2),443.00
10/01/2023 21:00:00 - 10/01/2023 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 22:00:00 - 10/01/2023 23:00:00,BZN|FR,BZN|GB(IFA2),29.00
10/01/2023 22:00:00 - 10/01/2023 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2023 23:00:00 - 11/01/2023 00:00:00,BZN|FR,BZN|GB(IFA2),0.00
10/01/2023 23:00:00 - 11/01/2023 00:00:00,BZN|GB(IFA2),BZN|FR,721.00
11/01/2023 00:00:00 - 11/01/2023 01:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2023 00:00:00 - 11/01/2023 01:00:00,BZN|GB(IFA2),BZN|FR,679.00
11/01/2023 01:00:00 - 11/01/2023 02:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2023 01:00:00 - 11/01/2023 02:00:00,BZN|GB(IFA2),BZN|FR,498.00
11/01/2023 02:00:00 - 11/01/2023 03:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2023 02:00:00 - 11/01/2023 03:00:00,BZN|GB(IFA2),BZN|FR,591.00
11/01/2023 03:00:00 - 11/01/2023 04:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2023 03:00:00 - 11/01/2023 04:00:00,BZN|GB(IFA2),BZN|FR,535.00
11/01/2023 04:00:00 - 11/01/2023 05:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2023 04:00:00 - 11/01/2023 05:00:00,BZN|GB(IFA2),BZN|FR,699.00
11/01/2023 05:00:00 - 11/01/2023 06:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2023 05:00:00 - 11/01/2023 06:00:00,BZN|GB(IFA2),BZN|FR,711.00
11/01/2023 06:00:00 - 11/01/2023 07:00:00,BZN|FR,BZN|GB(IFA2),0.00
11/01/2023 06:00:00 - 11/01/2023 07:00:00,BZN|GB(IFA2),BZN|FR,184.00
11/01/2023 07:00:00 - 11/01/2023 08:00:00,BZN|FR,BZN|GB(IFA2),633.00
11/01/2023 07:00:00 - 11/01/2023 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2023 08:00:00 - 11/01/2023 09:00:00,BZN|FR,BZN|GB(IFA2),1015.00
11/01/2023 08:00:00 - 11/01/2023 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2023 09:00:00 - 11/01/2023 10:00:00,BZN|FR,BZN|GB(IFA2),1025.00
11/01/2023 09:00:00 - 11/01/2023 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2023 10:00:00 - 11/01/2023 11:00:00,BZN|FR,BZN|GB(IFA2),1024.00
11/01/2023 10:00:00 - 11/01/2023 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2023 11:00:00 - 11/01/2023 12:00:00,BZN|FR,BZN|GB(IFA2),939.00
11/01/2023 11:00:00 - 11/01/2023 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2023 12:00:00 - 11/01/2023 13:00:00,BZN|FR,BZN|GB(IFA2),890.00
11/01/2023 12:00:00 - 11/01/2023 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2023 13:00:00 - 11/01/2023 14:00:00,BZN|FR,BZN|GB(IFA2),1017.00
11/01/2023 13:00:00 - 11/01/2023 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2023 14:00:00 - 11/01/2023 15:00:00,BZN|FR,BZN|GB(IFA2),1025.00
11/01/2023 14:00:00 - 11/01/2023 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2023 15:00:00 - 11/01/2023 16:00:00,BZN|FR,BZN|GB(IFA2),1025.00
11/01/2023 15:00:00 - 11/01/2023 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2023 16:00:00 - 11/01/2023 17:00:00,BZN|FR,BZN|GB(IFA2),1025.00
11/01/2023 16:00:00 - 11/01/2023 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2023 17:00:00 - 11/01/2023 18:00:00,BZN|FR,BZN|GB(IFA2),1024.00
11/01/2023 17:00:00 - 11/01/2023 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2023 18:00:00 - 11/01/2023 19:00:00,BZN|FR,BZN|GB(IFA2),1024.00
11/01/2023 18:00:00 - 11/01/2023 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2023 19:00:00 - 11/01/2023 20:00:00,BZN|FR,BZN|GB(IFA2),1024.00
11/01/2023 19:00:00 - 11/01/2023 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2023 20:00:00 - 11/01/2023 21:00:00,BZN|FR,BZN|GB(IFA2),1025.00
11/01/2023 20:00:00 - 11/01/2023 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2023 21:00:00 - 11/01/2023 22:00:00,BZN|FR,BZN|GB(IFA2),1009.00
11/01/2023 21:00:00 - 11/01/2023 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2023 22:00:00 - 11/01/2023 23:00:00,BZN|FR,BZN|GB(IFA2),179.00
11/01/2023 22:00:00 - 11/01/2023 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2023 23:00:00 - 12/01/2023 00:00:00,BZN|FR,BZN|GB(IFA2),290.00
11/01/2023 23:00:00 - 12/01/2023 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/01/2023 00:00:00 - 12/01/2023 01:00:00,BZN|FR,BZN|GB(IFA2),492.00
12/01/2023 00:00:00 - 12/01/2023 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/01/2023 01:00:00 - 12/01/2023 02:00:00,BZN|FR,BZN|GB(IFA2),513.00
12/01/2023 01:00:00 - 12/01/2023 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/01/2023 02:00:00 - 12/01/2023 03:00:00,BZN|FR,BZN|GB(IFA2),707.00
12/01/2023 02:00:00 - 12/01/2023 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/01/2023 03:00:00 - 12/01/2023 04:00:00,BZN|FR,BZN|GB(IFA2),145.00
12/01/2023 03:00:00 - 12/01/2023 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/01/2023 04:00:00 - 12/01/2023 05:00:00,BZN|FR,BZN|GB(IFA2),9.00
12/01/2023 04:00:00 - 12/01/2023 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/01/2023 05:00:00 - 12/01/2023 06:00:00,BZN|FR,BZN|GB(IFA2),432.00
12/01/2023 05:00:00 - 12/01/2023 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/01/2023 06:00:00 - 12/01/2023 07:00:00,BZN|FR,BZN|GB(IFA2),908.00
12/01/2023 06:00:00 - 12/01/2023 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/01/2023 07:00:00 - 12/01/2023 08:00:00,BZN|FR,BZN|GB(IFA2),1012.00
12/01/2023 07:00:00 - 12/01/2023 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/01/2023 08:00:00 - 12/01/2023 09:00:00,BZN|FR,BZN|GB(IFA2),1024.00
