MTU,Out Area,In Area,Physical Flow (MW)
06/01/2025 15:00:00 - 06/01/2025 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/01/2025 16:00:00 - 06/01/2025 17:00:00,BZN|FR,BZN|GB(IFA2),1024.00
06/01/2025 16:00:00 - 06/01/2025 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/01/2025 17:00:00 - 06/01/2025 18:00:00,BZN|FR,BZN|GB(IFA2),1024.00
06/01/2025 17:00:00 - 06/01/2025 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/01/2025 18:00:00 - 06/01/2025 19:00:00,BZN|FR,BZN|GB(IFA2),1024.00
06/01/2025 18:00:00 - 06/01/2025 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/01/2025 19:00:00 - 06/01/2025 20:00:00,BZN|FR,BZN|GB(IFA2),1024.00
06/01/2025 19:00:00 - 06/01/2025 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/01/2025 20:00:00 - 06/01/2025 21:00:00,BZN|FR,BZN|GB(IFA2),1024.00
06/01/2025 20:00:00 - 06/01/2025 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/01/2025 21:00:00 - 06/01/2025 22:00:00,BZN|FR,BZN|GB(IFA2),1024.00
06/01/2025 21:00:00 - 06/01/2025 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/01/2025 22:00:00 - 06/01/2025 23:00:00,BZN|FR,BZN|GB(IFA2),1024.00
06/01/2025 22:00:00 - 06/01/2025 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
06/01/2025 23:00:00 - 07/01/2025 00:00:00,BZN|FR,BZN|GB(IFA2),1024.00
06/01/2025 23:00:00 - 07/01/2025 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 00:00:00 - 07/01/2025 01:00:00,BZN|FR,BZN|GB(IFA2),1024.00
07/01/2025 00:00:00 - 07/01/2025 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 01:00:00 - 07/01/2025 02:00:00,BZN|FR,BZN|GB(IFA2),1024.00
07/01/2025 01:00:00 - 07/01/2025 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 02:00:00 - 07/01/2025 03:00:00,BZN|FR,BZN|GB(IFA2),1024.00
07/01/2025 02:00:00 - 07/01/2025 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 03:00:00 - 07/01/2025 04:00:00,BZN|FR,BZN|GB(IFA2),1024.00
07/01/2025 03:00:00 - 07/01/2025 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 04:00:00 - 07/01/2025 05:00:00,BZN|FR,BZN|GB(IFA2),1024.25
07/01/2025 04:00:00 - 07/01/2025 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 05:00:00 - 07/01/2025 06:00:00,BZN|FR,BZN|GB(IFA2),1024.25
07/01/2025 05:00:00 - 07/01/2025 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 06:00:00 - 07/01/2025 07:00:00,BZN|FR,BZN|GB(IFA2),1024.00
07/01/2025 06:00:00 - 07/01/2025 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 07:00:00 - 07/01/2025 08:00:00,BZN|FR,BZN|GB(IFA2),1024.00
07/01/2025 07:00:00 - 07/01/2025 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 08:00:00 - 07/01/2025 09:00:00,BZN|FR,BZN|GB(IFA2),1024.00
07/01/2025 08:00:00 - 07/01/2025 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 09:00:00 - 07/01/2025 10:00:00,BZN|FR,BZN|GB(IFA2),1024.00
07/01/2025 09:00:00 - 07/01/2025 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 10:00:00 - 07/01/2025 11:00:00,BZN|FR,BZN|GB(IFA2),1024.25
07/01/2025 10:00:00 - 07/01/2025 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 11:00:00 - 07/01/2025 12:00:00,BZN|FR,BZN|GB(IFA2),1024.00
07/01/2025 11:00:00 - 07/01/2025 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 12:00:00 - 07/01/2025 13:00:00,BZN|FR,BZN|GB(IFA2),1024.00
07/01/2025 12:00:00 - 07/01/2025 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 13:00:00 - 07/01/2025 14:00:00,BZN|FR,BZN|GB(IFA2),1023.00
07/01/2025 13:00:00 - 07/01/2025 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 14:00:00 - 07/01/2025 15:00:00,BZN|FR,BZN|GB(IFA2),1023.75
07/01/2025 14:00:00 - 07/01/2025 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 15:00:00 - 07/01/2025 16:00:00,BZN|FR,BZN|GB(IFA2),1024.00
07/01/2025 15:00:00 - 07/01/2025 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 16:00:00 - 07/01/2025 17:00:00,BZN|FR,BZN|GB(IFA2),1024.00
07/01/2025 16:00:00 - 07/01/2025 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 17:00:00 - 07/01/2025 18:00:00,BZN|FR,BZN|GB(IFA2),1023.50
07/01/2025 17:00:00 - 07/01/2025 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 18:00:00 - 07/01/2025 19:00:00,BZN|FR,BZN|GB(IFA2),1023.75
07/01/2025 18:00:00 - 07/01/2025 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 19:00:00 - 07/01/2025 20:00:00,BZN|FR,BZN|GB(IFA2),1023.25
07/01/2025 19:00:00 - 07/01/2025 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 20:00:00 - 07/01/2025 21:00:00,BZN|FR,BZN|GB(IFA2),1024.00
07/01/2025 20:00:00 - 07/01/2025 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 21:00:00 - 07/01/2025 22:00:00,BZN|FR,BZN|GB(IFA2),1024.00
07/01/2025 21:00:00 - 07/01/2025 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 22:00:00 - 07/01/2025 23:00:00,BZN|FR,BZN|GB(IFA2),1024.00
07/01/2025 22:00:00 - 07/01/2025 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/01/2025 23:00:00 - 08/01/2025 00:00:00,BZN|FR,BZN|GB(IFA2),925.50
07/01/2025 23:00:00 - 08/01/2025 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 00:00:00 - 08/01/2025 01:00:00,BZN|FR,BZN|GB(IFA2),838.71
08/01/2025 00:00:00 - 08/01/2025 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 01:00:00 - 08/01/2025 02:00:00,BZN|FR,BZN|GB(IFA2),872.65
08/01/2025 01:00:00 - 08/01/2025 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 02:00:00 - 08/01/2025 03:00:00,BZN|FR,BZN|GB(IFA2),786.25
08/01/2025 02:00:00 - 08/01/2025 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 03:00:00 - 08/01/2025 04:00:00,BZN|FR,BZN|GB(IFA2),972.61
08/01/2025 03:00:00 - 08/01/2025 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 04:00:00 - 08/01/2025 05:00:00,BZN|FR,BZN|GB(IFA2),646.88
08/01/2025 04:00:00 - 08/01/2025 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 05:00:00 - 08/01/2025 06:00:00,BZN|FR,BZN|GB(IFA2),671.75
08/01/2025 05:00:00 - 08/01/2025 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 06:00:00 - 08/01/2025 07:00:00,BZN|FR,BZN|GB(IFA2),376.88
08/01/2025 06:00:00 - 08/01/2025 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 07:00:00 - 08/01/2025 08:00:00,BZN|FR,BZN|GB(IFA2),552.36
08/01/2025 07:00:00 - 08/01/2025 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 08:00:00 - 08/01/2025 09:00:00,BZN|FR,BZN|GB(IFA2),1013.27
08/01/2025 08:00:00 - 08/01/2025 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 09:00:00 - 08/01/2025 10:00:00,BZN|FR,BZN|GB(IFA2),1024.13
08/01/2025 09:00:00 - 08/01/2025 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 10:00:00 - 08/01/2025 11:00:00,BZN|FR,BZN|GB(IFA2),1024.23
08/01/2025 10:00:00 - 08/01/2025 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 11:00:00 - 08/01/2025 12:00:00,BZN|FR,BZN|GB(IFA2),1024.29
08/01/2025 11:00:00 - 08/01/2025 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 12:00:00 - 08/01/2025 13:00:00,BZN|FR,BZN|GB(IFA2),1024.21
08/01/2025 12:00:00 - 08/01/2025 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 13:00:00 - 08/01/2025 14:00:00,BZN|FR,BZN|GB(IFA2),1024.25
08/01/2025 13:00:00 - 08/01/2025 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 14:00:00 - 08/01/2025 15:00:00,BZN|FR,BZN|GB(IFA2),1024.27
08/01/2025 14:00:00 - 08/01/2025 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 15:00:00 - 08/01/2025 16:00:00,BZN|FR,BZN|GB(IFA2),1024.31
08/01/2025 15:00:00 - 08/01/2025 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 16:00:00 - 08/01/2025 17:00:00,BZN|FR,BZN|GB(IFA2),1024.28
08/01/2025 16:00:00 - 08/01/2025 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 17:00:00 - 08/01/2025 18:00:00,BZN|FR,BZN|GB(IFA2),1024.37
08/01/2025 17:00:00 - 08/01/2025 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 18:00:00 - 08/01/2025 19:00:00,BZN|FR,BZN|GB(IFA2),1024.38
08/01/2025 18:00:00 - 08/01/2025 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 19:00:00 - 08/01/2025 20:00:00,BZN|FR,BZN|GB(IFA2),1023.46
08/01/2025 19:00:00 - 08/01/2025 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 20:00:00 - 08/01/2025 21:00:00,BZN|FR,BZN|GB(IFA2),1024.44
08/01/2025 20:00:00 - 08/01/2025 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 21:00:00 - 08/01/2025 22:00:00,BZN|FR,BZN|GB(IFA2),1024.45
08/01/2025 21:00:00 - 08/01/2025 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 22:00:00 - 08/01/2025 23:00:00,BZN|FR,BZN|GB(IFA2),1024.74
08/01/2025 22:00:00 - 08/01/2025 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/01/2025 23:00:00 - 09/01/2025 00:00:00,BZN|FR,BZN|GB(IFA2),1025.06
08/01/2025 23:00:00 - 09/01/2025 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 00:00:00 - 09/01/2025 01:00:00,BZN|FR,BZN|GB(IFA2),1024.75
09/01/2025 00:00:00 - 09/01/2025 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 01:00:00 - 09/01/2025 02:00:00,BZN|FR,BZN|GB(IFA2),1024.69
09/01/2025 01:00:00 - 09/01/2025 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 02:00:00 - 09/01/2025 03:00:00,BZN|FR,BZN|GB(IFA2),1024.58
09/01/2025 02:00:00 - 09/01/2025 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 03:00:00 - 09/01/2025 04:00:00,BZN|FR,BZN|GB(IFA2),1024.66
09/01/2025 03:00:00 - 09/01/2025 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 04:00:00 - 09/01/2025 05:00:00,BZN|FR,BZN|GB(IFA2),1024.90
09/01/2025 04:00:00 - 09/01/2025 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 05:00:00 - 09/01/2025 06:00:00,BZN|FR,BZN|GB(IFA2),1024.79
09/01/2025 05:00:00 - 09/01/2025 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 06:00:00 - 09/01/2025 07:00:00,BZN|FR,BZN|GB(IFA2),1024.53
09/01/2025 06:00:00 - 09/01/2025 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 07:00:00 - 09/01/2025 08:00:00,BZN|FR,BZN|GB(IFA2),1024.50
09/01/2025 07:00:00 - 09/01/2025 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 08:00:00 - 09/01/2025 09:00:00,BZN|FR,BZN|GB(IFA2),1024.25
09/01/2025 08:00:00 - 09/01/2025 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 09:00:00 - 09/01/2025 10:00:00,BZN|FR,BZN|GB(IFA2),1024.26
09/01/2025 09:00:00 - 09/01/2025 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 10:00:00 - 09/01/2025 11:00:00,BZN|FR,BZN|GB(IFA2),1024.30
09/01/2025 10:00:00 - 09/01/2025 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 11:00:00 - 09/01/2025 12:00:00,BZN|FR,BZN|GB(IFA2),1024.49
09/01/2025 11:00:00 - 09/01/2025 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 12:00:00 - 09/01/2025 13:00:00,BZN|FR,BZN|GB(IFA2),1025.06
09/01/2025 12:00:00 - 09/01/2025 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 13:00:00 - 09/01/2025 14:00:00,BZN|FR,BZN|GB(IFA2),1024.53
09/01/2025 13:00:00 - 09/01/2025 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 14:00:00 - 09/01/2025 15:00:00,BZN|FR,BZN|GB(IFA2),1024.51
09/01/2025 14:00:00 - 09/01/2025 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 15:00:00 - 09/01/2025 16:00:00,BZN|FR,BZN|GB(IFA2),1024.46
09/01/2025 15:00:00 - 09/01/2025 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 16:00:00 - 09/01/2025 17:00:00,BZN|FR,BZN|GB(IFA2),1023.41
09/01/2025 16:00:00 - 09/01/2025 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 17:00:00 - 09/01/2025 18:00:00,BZN|FR,BZN|GB(IFA2),977.67
09/01/2025 17:00:00 - 09/01/2025 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 18:00:00 - 09/01/2025 19:00:00,BZN|FR,BZN|GB(IFA2),1001.32
09/01/2025 18:00:00 - 09/01/2025 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 19:00:00 - 09/01/2025 20:00:00,BZN|FR,BZN|GB(IFA2),857.64
09/01/2025 19:00:00 - 09/01/2025 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 20:00:00 - 09/01/2025 21:00:00,BZN|FR,BZN|GB(IFA2),777.33
09/01/2025 20:00:00 - 09/01/2025 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 21:00:00 - 09/01/2025 22:00:00,BZN|FR,BZN|GB(IFA2),959.25
09/01/2025 21:00:00 - 09/01/2025 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 22:00:00 - 09/01/2025 23:00:00,BZN|FR,BZN|GB(IFA2),995.56
09/01/2025 22:00:00 - 09/01/2025 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/01/2025 23:00:00 - 10/01/2025 00:00:00,BZN|FR,BZN|GB(IFA2),809.40
09/01/2025 23:00:00 - 10/01/2025 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2025 00:00:00 - 10/01/2025 01:00:00,BZN|FR,BZN|GB(IFA2),1019.20
10/01/2025 00:00:00 - 10/01/2025 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2025 01:00:00 - 10/01/2025 02:00:00,BZN|FR,BZN|GB(IFA2),996.28
10/01/2025 01:00:00 - 10/01/2025 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2025 02:00:00 - 10/01/2025 03:00:00,BZN|FR,BZN|GB(IFA2),1023.20
10/01/2025 02:00:00 - 10/01/2025 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2025 03:00:00 - 10/01/2025 04:00:00,BZN|FR,BZN|GB(IFA2),982.18
10/01/2025 03:00:00 - 10/01/2025 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2025 04:00:00 - 10/01/2025 05:00:00,BZN|FR,BZN|GB(IFA2),925.55
10/01/2025 04:00:00 - 10/01/2025 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2025 05:00:00 - 10/01/2025 06:00:00,BZN|FR,BZN|GB(IFA2),160.10
10/01/2025 05:00:00 - 10/01/2025 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2025 06:00:00 - 10/01/2025 07:00:00,BZN|FR,BZN|GB(IFA2),127.63
10/01/2025 06:00:00 - 10/01/2025 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2025 07:00:00 - 10/01/2025 08:00:00,BZN|FR,BZN|GB(IFA2),981.15
10/01/2025 07:00:00 - 10/01/2025 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2025 08:00:00 - 10/01/2025 09:00:00,BZN|FR,BZN|GB(IFA2),1023.76
10/01/2025 08:00:00 - 10/01/2025 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2025 09:00:00 - 10/01/2025 10:00:00,BZN|FR,BZN|GB(IFA2),
10/01/2025 09:00:00 - 10/01/2025 10:00:00,BZN|GB(IFA2),BZN|FR,
10/01/2025 10:00:00 - 10/01/2025 11:00:00,BZN|FR,BZN|GB(IFA2),1024.33
10/01/2025 10:00:00 - 10/01/2025 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2025 11:00:00 - 10/01/2025 12:00:00,BZN|FR,BZN|GB(IFA2),1024.34
10/01/2025 11:00:00 - 10/01/2025 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2025 12:00:00 - 10/01/2025 13:00:00,BZN|FR,BZN|GB(IFA2),1024.39
10/01/2025 12:00:00 - 10/01/2025 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2025 13:00:00 - 10/01/2025 14:00:00,BZN|FR,BZN|GB(IFA2),1024.00
10/01/2025 13:00:00 - 10/01/2025 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2025 14:00:00 - 10/01/2025 15:00:00,BZN|FR,BZN|GB(IFA2),1024.00
10/01/2025 14:00:00 - 10/01/2025 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2025 15:00:00 - 10/01/2025 16:00:00,BZN|FR,BZN|GB(IFA2),953.25
10/01/2025 15:00:00 - 10/01/2025 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2025 16:00:00 - 10/01/2025 17:00:00,BZN|FR,BZN|GB(IFA2),1013.50
10/01/2025 16:00:00 - 10/01/2025 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2025 17:00:00 - 10/01/2025 18:00:00,BZN|FR,BZN|GB(IFA2),1024.00
10/01/2025 17:00:00 - 10/01/2025 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2025 18:00:00 - 10/01/2025 19:00:00,BZN|FR,BZN|GB(IFA2),1024.00
10/01/2025 18:00:00 - 10/01/2025 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2025 19:00:00 - 10/01/2025 20:00:00,BZN|FR,BZN|GB(IFA2),1024.00
10/01/2025 19:00:00 - 10/01/2025 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2025 20:00:00 - 10/01/2025 21:00:00,BZN|FR,BZN|GB(IFA2),1024.00
10/01/2025 20:00:00 - 10/01/2025 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2025 21:00:00 - 10/01/2025 22:00:00,BZN|FR,BZN|GB(IFA2),1024.00
10/01/2025 21:00:00 - 10/01/2025 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2025 22:00:00 - 10/01/2025 23:00:00,BZN|FR,BZN|GB(IFA2),950.00
10/01/2025 22:00:00 - 10/01/2025 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/01/2025 23:00:00 - 11/01/2025 00:00:00,BZN|FR,BZN|GB(IFA2),1005.25
10/01/2025 23:00:00 - 11/01/2025 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 00:00:00 - 11/01/2025 01:00:00,BZN|FR,BZN|GB(IFA2),1023.00
11/01/2025 00:00:00 - 11/01/2025 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 01:00:00 - 11/01/2025 02:00:00,BZN|FR,BZN|GB(IFA2),1024.00
11/01/2025 01:00:00 - 11/01/2025 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 02:00:00 - 11/01/2025 03:00:00,BZN|FR,BZN|GB(IFA2),1024.00
11/01/2025 02:00:00 - 11/01/2025 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 03:00:00 - 11/01/2025 04:00:00,BZN|FR,BZN|GB(IFA2),1023.00
11/01/2025 03:00:00 - 11/01/2025 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 04:00:00 - 11/01/2025 05:00:00,BZN|FR,BZN|GB(IFA2),1023.00
11/01/2025 04:00:00 - 11/01/2025 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 05:00:00 - 11/01/2025 06:00:00,BZN|FR,BZN|GB(IFA2),989.25
11/01/2025 05:00:00 - 11/01/2025 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 06:00:00 - 11/01/2025 07:00:00,BZN|FR,BZN|GB(IFA2),786.50
11/01/2025 06:00:00 - 11/01/2025 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 07:00:00 - 11/01/2025 08:00:00,BZN|FR,BZN|GB(IFA2),399.75
11/01/2025 07:00:00 - 11/01/2025 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 08:00:00 - 11/01/2025 09:00:00,BZN|FR,BZN|GB(IFA2),430.50
11/01/2025 08:00:00 - 11/01/2025 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 09:00:00 - 11/01/2025 10:00:00,BZN|FR,BZN|GB(IFA2),949.00
11/01/2025 09:00:00 - 11/01/2025 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 10:00:00 - 11/01/2025 11:00:00,BZN|FR,BZN|GB(IFA2),1024.00
11/01/2025 10:00:00 - 11/01/2025 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 11:00:00 - 11/01/2025 12:00:00,BZN|FR,BZN|GB(IFA2),1024.00
11/01/2025 11:00:00 - 11/01/2025 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 12:00:00 - 11/01/2025 13:00:00,BZN|FR,BZN|GB(IFA2),1024.00
11/01/2025 12:00:00 - 11/01/2025 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 13:00:00 - 11/01/2025 14:00:00,BZN|FR,BZN|GB(IFA2),1024.75
11/01/2025 13:00:00 - 11/01/2025 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 14:00:00 - 11/01/2025 15:00:00,BZN|FR,BZN|GB(IFA2),1025.00
11/01/2025 14:00:00 - 11/01/2025 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 15:00:00 - 11/01/2025 16:00:00,BZN|FR,BZN|GB(IFA2),1024.00
11/01/2025 15:00:00 - 11/01/2025 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 16:00:00 - 11/01/2025 17:00:00,BZN|FR,BZN|GB(IFA2),1024.00
11/01/2025 16:00:00 - 11/01/2025 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 17:00:00 - 11/01/2025 18:00:00,BZN|FR,BZN|GB(IFA2),1024.00
11/01/2025 17:00:00 - 11/01/2025 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 18:00:00 - 11/01/2025 19:00:00,BZN|FR,BZN|GB(IFA2),1024.00
11/01/2025 18:00:00 - 11/01/2025 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 19:00:00 - 11/01/2025 20:00:00,BZN|FR,BZN|GB(IFA2),1025.25
11/01/2025 19:00:00 - 11/01/2025 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 20:00:00 - 11/01/2025 21:00:00,BZN|FR,BZN|GB(IFA2),1022.50
11/01/2025 20:00:00 - 11/01/2025 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 21:00:00 - 11/01/2025 22:00:00,BZN|FR,BZN|GB(IFA2),983.75
11/01/2025 21:00:00 - 11/01/2025 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 22:00:00 - 11/01/2025 23:00:00,BZN|FR,BZN|GB(IFA2),1017.75
11/01/2025 22:00:00 - 11/01/2025 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/01/2025 23:00:00 - 12/01/2025 00:00:00,BZN|FR,BZN|GB(IFA2),1024.00
11/01/2025 23:00:00 - 12/01/2025 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/01/2025 00:00:00 - 12/01/2025 01:00:00,BZN|FR,BZN|GB(IFA2),1024.00
12/01/2025 00:00:00 - 12/01/2025 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/01/2025 01:00:00 - 12/01/2025 02:00:00,BZN|FR,BZN|GB(IFA2),1024.00
12/01/2025 01:00:00 - 12/01/2025 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/01/2025 02:00:00 - 12/01/2025 03:00:00,BZN|FR,BZN|GB(IFA2),1024.00
12/01/2025 02:00:00 - 12/01/2025 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/01/2025 03:00:00 - 12/01/2025 04:00:00,BZN|FR,BZN|GB(IFA2),1024.00
12/01/2025 03:00:00 - 12/01/2025 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/01/2025 04:00:00 - 12/01/2025 05:00:00,BZN|FR,BZN|GB(IFA2),1024.00
12/01/2025 04:00:00 - 12/01/2025 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/01/2025 05:00:00 - 12/01/2025 06:00:00,BZN|FR,BZN|GB(IFA2),1024.25
12/01/2025 05:00:00 - 12/01/2025 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/01/2025 06:00:00 - 12/01/2025 07:00:00,BZN|FR,BZN|GB(IFA2),952.00
12/01/2025 06:00:00 - 12/01/2025 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/01/2025 07:00:00 - 12/01/2025 08:00:00,BZN|FR,BZN|GB(IFA2),815.25
